tconst,averageRating,runtimeMinutes,genres,directors,actor
tt0475394,6.6,109,"Action,Comedy,Crime",nm0138620,nm0005315
tt0475944,5.1,97,"Action,Adventure,Fantasy",nm0001317,nm1711829
tt0476735,8.2,112,"Drama,Family",nm1463981,nm1002038
tt0476964,6.7,122,"Action,Crime,Drama",nm0001403,nm0000149
tt0477051,4.1,103,"Comedy,Romance",nm0005367,nm0000552
tt0477071,5.9,96,"Drama,Fantasy,Mystery",nm0946327,nm0000113
tt0477080,6.8,98,"Action,Thriller",nm0001716,nm0000243
tt0477095,6.7,92,"Comedy,Drama,Romance",nm0891114,nm0564215
tt0477139,7.2,88,"Comedy,Drama,Fantasy",nm1058247,nm0297578
tt0477302,6.9,129,"Adventure,Drama,Mystery",nm0197636,nm4223385
tt0477347,6.4,108,"Adventure,Comedy,Family",nm0506613,nm0001774
tt0477348,8.2,122,"Crime,Drama,Thriller","nm0001053,nm0001054",nm0000169
tt0478087,6.8,123,"Crime,Drama,History",nm0525659,nm0836343
tt0478134,7.2,121,"Crime,Drama,Mystery",nm0353673,nm0000169
tt0478304,6.8,139,"Drama,Fantasy",nm0000517,nm0000093
tt0478311,6.9,129,"Comedy,Romance",nm0031976,nm0736622
tt0478970,7.3,117,"Action,Comedy,Sci-Fi",nm0715636,nm0748620
tt0479143,7.1,102,"Action,Drama,Sport",nm0000230,nm0000230
tt0479500,5.9,99,"Comedy,Crime,Family",nm0281598,nm0731075
tt0479528,6.2,99,"Action,Drama,Horror",nm0572562,nm0890232
tt0479537,6.6,115,"Action,Drama,Thriller",nm1204568,nm0000112
tt0479751,7.5,188,"Action,Crime,Drama",nm0788171,nm0707425
tt0479884,6.9,88,"Action,Crime,Thriller","nm0004410,nm0962729",nm0005458
tt0479952,6.6,89,"Adventure,Animation,Comedy","nm0201509,nm0569891",nm0001774
tt0479968,4.0,87,"Horror,Mystery",nm0884659,nm0122653
tt0479997,5.4,95,"Action,Adventure,Fantasy",nm0784061,nm0000115
tt0480025,7.7,101,"Crime,Drama",nm0276349,nm2129938
tt0480242,6.8,98,"Comedy,Drama,Romance",nm0373282,nm0136797
tt0480249,7.2,101,"Action,Drama,Horror",nm1349376,nm0000226
tt0480255,6.2,97,"Action,Adventure,Comedy",nm1234893,nm0252961
tt0480271,4.8,97,"Comedy,Romance",nm0622240,nm0671980
tt0480669,7.1,92,"Horror,Mystery,Sci-Fi",nm1443023,nm0253216
tt0480687,5.9,105,"Comedy,Romance","nm0125803,nm0268380",nm0005562
tt0481141,6.3,104,"Comedy,Drama,Romance",nm0382956,nm0001876
tt0481369,6.4,98,"Crime,Mystery,Thriller",nm0001708,nm0000120
tt0481499,7.2,98,"Adventure,Animation,Comedy","nm0210320,nm0761498",nm0000115
tt0481536,6.5,114,"Adventure,Comedy","nm1375358,nm1376383",nm0158626
tt0482088,7.0,106,"Comedy,Romance",nm0759270,nm0851582
tt0482527,6.2,95,"Comedy,Fantasy,Romance",nm0403541,nm1027847
tt0482546,7.0,88,"Biography,Drama,Romance",nm0003088,nm0000250
tt0482571,8.5,130,"Drama,Mystery,Sci-Fi",nm0634240,nm0000288
tt0482572,6.6,130,"Crime,Drama,Thriller",nm0640334,nm0001570
tt0482599,5.2,85,"Horror,Mystery,Thriller",nm0643696,nm0005045
tt0482606,6.1,86,"Horror,Mystery,Thriller",nm1052162,nm0005454
tt0483607,5.9,113,"Action,Sci-Fi,Thriller",nm0551076,nm0593961
tt0483726,6.2,115,"Comedy,Drama,Romance",nm0001469,nm0000245
tt0484740,6.4,139,"Drama,Romance",nm0001565,nm0000849
tt0485601,7.6,71,"Adventure,Animation,Family","nm1119079,nm1316072",nm3322957
tt0485947,7.8,141,"Drama,Fantasy,Romance",nm0233757,nm0001467
tt0485985,5.9,125,"Action,Drama,History",nm0376006,nm0000421
tt0486051,5.8,91,"Adventure,Drama,Horror",nm0414423,nm1289434
tt0486358,7.4,84,Documentary,"nm1823216,nm1823227",nm1893465
tt0486551,6.2,110,Comedy,nm0151540,nm0151540
tt0486576,5.6,92,"Action,Adventure,Fantasy",nm1103162,nm0344435
tt0486583,5.6,116,"Comedy,Family,Fantasy",nm0229694,nm0000681
tt0486640,4.4,100,"Action,Comedy,Crime",nm0093051,nm0911933
tt0486655,7.6,127,"Adventure,Family,Fantasy",nm0891216,nm1214435
tt0486674,5.6,104,"Comedy,Drama",nm0001469,nm0000134
tt0486822,6.8,105,"Crime,Drama,Mystery",nm0142286,nm0479471
tt0486946,5.8,100,"Action,Adventure,Comedy",nm0065608,nm0000741
tt0488120,7.2,113,"Crime,Drama,Thriller",nm0387706,nm0000164
tt0488414,8.1,155,"Action,Crime,Drama",nm0080235,nm0222426
tt0488604,6.1,108,"Crime,Horror,Mystery",nm0407067,nm0000704
tt0488798,7.0,159,"Comedy,Crime,Drama",nm0063357,nm0474774
tt0489049,6.5,120,"Adventure,Comedy,Crime",nm1381100,nm0283945
tt0489099,6.1,88,"Action,Adventure,Sci-Fi",nm0510731,nm0159789
tt0489237,6.2,106,"Comedy,Drama,Romance","nm0075849,nm0700301",nm0424060
tt0489270,6.2,108,"Crime,Horror,Mystery",nm1135423,nm0068551
tt0489281,6.4,112,"Drama,War",nm0005303,nm0000202
tt0489282,5.2,87,"Adventure,Comedy",nm0937748,nm0001872
tt0489664,6.6,95,"Crime,Drama,Thriller",nm0054954,nm0000112
tt0490076,5.5,90,"Horror,Mystery,Thriller",nm1349522,nm1720028
tt0490084,5.6,102,"Comedy,Romance",nm0499724,nm0000473
tt0490086,6.1,105,"Action,Comedy",nm0001705,nm0001705
tt0490181,5.2,111,"Action,Adventure,Mystery",nm0403038,nm0005048
tt0490204,7.4,124,Drama,nm0082802,nm0001191
tt0490215,7.1,161,"Drama,History",nm0000217,nm1940449
tt0491152,5.8,112,"Comedy,Drama,Romance",nm0339004,nm0329481
tt0491175,5.8,105,"Comedy,Crime,Drama",nm0000123,nm0000354
tt0491203,6.2,105,"Drama,History,Romance",nm0149491,nm2539953
tt0491747,7.5,110,Drama,nm0001631,nm0001046
tt0492044,5.8,92,"Drama,Horror,Mystery",nm1433996,nm0000515
tt0492956,6.3,110,"Comedy,Family,Sport",nm0275698,nm0425005
tt0493405,6.0,100,"Action,Comedy,Crime",nm1009277,nm0671567
tt0493430,7.0,92,"Action,Comedy,Documentary",nm0871860,nm0424216
tt0493459,7.4,98,Documentary,nm0225269,nm0225269
tt0493464,6.7,110,"Action,Crime,Thriller",nm0067457,nm0001401
tt0494222,6.7,93,"Comedy,Romance",nm0169806,nm1045593
tt0494238,6.1,106,"Adventure,Family,Fantasy",nm0812200,nm0000409
tt0495596,6.3,115,"Adventure,Animation,Fantasy",nm2066439,nm0001096
tt0496806,6.9,122,"Crime,Thriller",nm0001752,nm0000123
tt0497116,7.4,96,"Documentary,News",nm0346550,nm0330722
tt0497137,7.0,107,"Comedy,Drama,Romance",nm0661791,nm1280145
tt0497465,7.1,96,"Comedy,Drama,Romance",nm0000095,nm0356017
tt0498353,5.5,94,Horror,nm0744834,nm0314514
tt0498380,7.9,141,"Action,Adventure,Drama",nm0000142,nm0913822
tt0498381,4.5,102,"Drama,Horror,Mystery",nm1279573,nm4436761
tt0498399,6.8,117,"Action,Crime,Drama",nm0336695,nm0001618
tt0499097,5.8,109,"Action,Thriller,War",nm1356588,nm0430107
tt0499375,7.7,162,Drama,nm0711745,nm0149822
tt0499448,6.5,150,"Action,Adventure,Family",nm0011470,nm1602660
tt0499549,7.9,162,"Action,Adventure,Fantasy",nm0000116,nm0941777
tt0499556,6.2,103,"Action,Crime,Thriller",nm0041161,nm0001472
tt0756683,7.9,87,"Drama,Fantasy,Mystery",nm0770942,nm0807900
tt0757361,6.0,93,"Comedy,Drama",nm0000876,nm0000173
tt0758730,4.6,94,"Action,Adventure,Horror","nm0833779,nm0833780",nm0043855
tt0758742,7.5,126,"Crime,Drama,Fantasy",nm0437526,nm0297885
tt0758746,5.5,97,"Horror,Mystery,Thriller",nm1197971,nm0655585
tt0758752,6.7,112,"Comedy,Drama,Romance",nm0001880,nm0350453
tt0758758,8.1,148,"Adventure,Biography,Drama",nm0000576,nm0386472
tt0758766,6.5,104,"Comedy,Music,Romance",nm0492909,nm0000424
tt0758774,7.0,128,"Action,Drama,Thriller",nm0000631,nm0000138
tt0758794,7.0,131,"Drama,Sport",nm0629334,nm0000190
tt0760311,6.7,100,"Drama,Romance,Thriller",nm0135141,nm0000225
tt0760329,6.4,112,"Adventure,Family,Fantasy",nm0751221,nm0001833
tt0762073,7.1,134,"Drama,Fantasy,Horror",nm0661791,nm0814280
tt0762107,5.9,115,"Comedy,Romance",nm0240797,nm0001191
tt0762114,5.2,91,"Comedy,Romance",nm0477129,nm0601553
tt0762125,6.0,91,"Adventure,Animation,Comedy","nm3360961,nm3371961,nm3483756",nm0425005
tt0763831,5.8,91,"Comedy,Drama,Fantasy",nm0005367,nm0000552
tt0765010,7.1,105,"Drama,Thriller,War",nm0006487,nm0350453
tt0765120,6.6,95,"Drama,Romance",nm0939182,nm1289528
tt0765429,7.8,157,"Biography,Crime,Drama",nm0000631,nm0000243
tt0765432,7.3,150,"Action,Biography,Crime",nm0248942,nm0311476
tt0765443,7.6,100,"Crime,Drama,Thriller",nm0000343,nm0915208
tt0765446,5.8,89,"Adventure,Animation,Comedy",nm2117510,nm0000409
tt0765476,5.1,90,"Adventure,Comedy,Family",nm0005367,nm0000552
tt0768212,6.2,90,"Action,Adventure,Drama",nm0790144,nm0000613
tt0770703,6.0,106,"Comedy,Romance",nm0617042,nm0267506
tt0770752,5.7,112,"Action,Adventure,Comedy",nm0855035,nm0000190
tt0770802,8.4,102,"Documentary,Music",nm0294825,nm5530711
tt0770828,7.1,143,"Action,Adventure,Sci-Fi",nm0811583,nm0147147
tt0775440,4.4,98,"Action,Adventure,Horror",nm0931095,nm0000131
tt0775489,7.5,90,"Animation,Drama,Fantasy",nm0158984,nm0232357
tt0775529,7.1,114,"Comedy,Drama",nm0420982,nm0001473
tt0775539,5.4,115,"Drama,Music,Romance",nm1234893,nm1551922
tt0775552,5.4,86,"Adventure,Comedy,Family",nm0776271,nm0864308
tt0779982,5.8,87,"Comedy,Horror,Sci-Fi",nm2204480,nm0238135
tt0780504,7.8,100,"Action,Drama",nm0716347,nm0331516
tt0780511,7.1,100,"Adventure,Drama",nm0428600,nm0000134
tt0780516,6.7,108,"Crime,Drama,Thriller",nm0705535,nm0000193
tt0780521,7.1,97,"Adventure,Animation,Comedy","nm0166256,nm0615780",nm0741242
tt0780536,7.9,107,"Comedy,Crime,Drama",nm1732981,nm0268199
tt0780571,7.3,120,"Crime,Drama,Thriller",nm0262595,nm0000126
tt0780607,6.0,103,"Horror,Sci-Fi,Thriller","nm1410159,nm0124112,nm1402180",nm1768017
tt0780622,5.4,94,"Comedy,Fantasy,Horror",nm0509033,nm1422176
tt0780653,5.8,103,"Drama,Fantasy,Horror",nm0002653,nm0001125
tt0783233,7.8,123,"Drama,Mystery,Romance",nm0942504,nm0461136
tt0785006,5.4,100,"Comedy,Family",nm0294457,nm0731075
tt0785007,5.2,95,"Comedy,Fantasy,Romance",nm0523094,nm0519456
tt0785035,6.2,98,Action,"nm1388074,nm1437277",nm1388074
tt0787474,6.8,96,"Adventure,Animation,Comedy","nm0820934,nm0030253",nm0001426
tt0787475,6.7,88,"Comedy,Sport",nm1676223,nm1676221
tt0787524,7.2,108,"Biography,Drama",nm0114226,nm2353862
tt0790604,5.0,93,"Comedy,Family",nm0925870,nm0000111
tt0790623,6.2,93,"Comedy,Drama","nm0325927,nm2214893",nm0001173
tt0790628,5.9,100,Comedy,nm0769135,nm0136797
tt0790636,7.9,117,"Biography,Drama",nm0885249,nm0000190
tt0790686,6.1,110,"Horror,Mystery",nm0014960,nm0000662
tt0790712,7.1,113,"Drama,Romance,War",nm0610219,nm0004936
tt0790724,7.0,130,"Action,Mystery,Thriller",nm0003160,nm0000129
tt0790736,5.6,96,"Action,Adventure,Comedy",nm0777881,nm0005351
tt0791304,5.9,113,"Comedy,Drama",nm0005190,nm0000404
tt0795351,6.2,109,"Horror,Mystery,Thriller",nm0023355,nm0000250
tt0795368,7.3,90,Comedy,nm0000568,nm0532193
tt0795421,6.5,108,"Comedy,Musical,Romance",nm1630273,nm0000658
tt0795434,7.1,128,"Comedy,Drama,Romance",nm1150959,nm0474774
tt0795461,3.5,88,"Comedy,Horror","nm0002700,nm0001878",nm0005350
tt0795493,6.6,108,"Crime,Drama,Romance",nm0000095,nm0268199
tt0796366,7.9,127,"Action,Adventure,Sci-Fi",nm0009190,nm1517976
tt0798817,6.0,91,"Crime,Drama,Thriller",nm1201875,nm0727165
tt0799934,6.4,102,Comedy,nm0327273,nm0085312
tt0799949,2.4,86,"Adventure,Comedy,Fantasy","nm0294997,nm0783536",nm0671980
tt0800039,7.1,111,"Comedy,Drama,Romance",nm0831557,nm0068338
tt0800069,5.1,89,"Horror,Thriller",nm1170286,nm0022161
tt0800080,6.6,112,"Action,Adventure,Sci-Fi",nm0504642,nm0001570
tt0800240,6.0,107,"Crime,Drama,Mystery",nm2251947,nm0413168
tt0800241,6.6,111,"Crime,Drama,Mystery",nm0026442,nm0000437
tt0800308,6.7,115,"Action,Crime,Drama",nm0000438,nm0000438
tt0800320,5.8,106,"Action,Adventure,Fantasy",nm0504642,nm0941777
tt0800325,7.0,107,"Biography,Comedy,Drama",nm0871860,nm3150488
tt0800369,7.0,115,"Action,Fantasy",nm0000110,nm1165110
tt0802948,7.2,98,"Biography,Crime,Drama",nm0641373,nm0680983
tt0803096,6.7,123,"Action,Adventure,Fantasy",nm1512910,nm1379938
tt0804452,3.0,110,"Comedy,Family,Music",nm0573732,nm0795981
tt0804461,6.7,105,"Action,Crime,Drama",nm1490123,nm0000102
tt0804463,6.1,114,"Biography,Crime,Drama",nm0000382,nm0000147
tt0804492,1.9,91,"Comedy,Romance",nm0701245,nm0385296
tt0804497,7.1,101,"Comedy,Drama,Romance","nm1349818,nm0281396",nm1507857
tt0804516,5.9,98,"Crime,Horror,Thriller",nm0451076,nm0629697
tt0804522,6.8,122,"Drama,Thriller",nm0004303,nm0000702
tt0804540,5.5,91,"Action,Comedy,Crime",nm0470443,nm0618651
tt0805564,7.3,106,"Comedy,Drama,Romance",nm0318916,nm0331516
tt0805570,6.0,98,"Horror,Mystery,Thriller",nm0457565,nm0005068
tt0805647,5.3,106,"Adventure,Comedy,Family",nm0000709,nm0004266
tt0806203,6.0,85,"Action,Adventure,Drama","nm0665041,nm1883612",nm1517976
tt0808151,6.7,138,"Action,Mystery,Thriller",nm0000165,nm0000158
tt0808244,6.6,97,"Comedy,Romance",nm0254632,nm0004754
tt0808279,6.5,111,"Crime,Drama,Thriller",nm0359734,nm0915208
tt0808357,7.5,157,"Drama,History,Romance",nm0000487,nm0504897
tt0808399,6.2,103,"Comedy,Drama,Romance","nm0015359,nm0040939,nm0051157,nm0400441,nm0412517,nm0422638,nm0001408,nm0551358,nm0619762,nm0000204,nm0711840",nm0479471
tt0808417,8.0,96,"Animation,Biography,Drama","nm1749112,nm2277869",nm0557859
tt0808506,7.7,98,"Adventure,Animation,Comedy",nm0396074,nm2337578
tt0808510,5.0,101,"Comedy,Family,Fantasy",nm0501185,nm0425005
tt0809504,5.5,90,"Comedy,Romance",nm0001162,nm0000235
tt0810784,6.9,119,"Biography,Drama,Romance",nm0001005,nm0180411
tt0810819,7.1,119,"Biography,Crime,Drama",nm0393799,nm1519666
tt0810913,3.3,91,Comedy,nm0240797,nm0001191
tt0810922,6.3,114,"Comedy,Drama,Romance",nm0236226,nm0333410
tt0810988,6.2,100,"Drama,Fantasy,Mystery",nm0041864,nm0005351
tt0811080,6.0,135,"Action,Adventure,Comedy","nm0905154,nm0905152",nm0386472
tt0811138,3.8,87,"Comedy,Romance,Sport",nm0773605,nm0000196
tt0813547,7.5,99,"Crime,Drama,History",nm0752328,nm0548686
tt0814022,5.3,99,"Action,Crime,Thriller","nm0659380,nm0161152",nm0000115
tt0814255,5.8,118,"Adventure,Family,Fantasy",nm0001060,nm0503567
tt0814314,7.6,123,Drama,nm0610831,nm0000226
tt0814335,5.6,101,"Mystery,Thriller",nm1879589,nm0046112
tt0814685,6.2,108,Horror,nm1164755,nm1675534
tt0815236,6.4,104,"Comedy,Romance",nm1637768,nm0059431
tt0815244,6.2,108,"Comedy,Drama,Romance",nm0638271,nm0004789
tt0815245,6.3,87,"Drama,Fantasy,Horror","nm0345294,nm0345307",nm0115161
tt0816442,7.5,131,"Drama,War",nm1093053,nm4563869
tt0816462,5.1,113,"Action,Adventure,Fantasy",nm1197971,nm0597388
tt0816556,6.3,87,"Drama,Horror,Mystery",nm1757667,nm1647620
tt0816692,8.6,169,"Adventure,Drama,Sci-Fi",nm0634240,nm0000190
tt0816711,7.0,116,"Action,Adventure,Horror",nm0286975,nm0000093
tt0817177,7.7,90,"Comedy,Drama,Romance",nm0001661,nm1630992
tt0817230,5.7,125,"Comedy,Romance",nm0005190,nm0000210
tt0817538,5.7,110,"Action,Comedy,Crime",nm0109359,nm0005562
tt0821640,5.8,115,"Comedy,Fantasy,Romance",nm0914132,nm0000190
tt0821642,6.7,117,"Biography,Drama,Music",nm0942504,nm0004937
tt0822832,7.0,111,"Drama,Family",nm0291205,nm0005562
tt0822847,5.7,87,"Action,Fantasy,Horror",nm0829820,nm0079273
tt0822854,7.1,124,"Action,Drama,Thriller",nm0298807,nm0000242
tt0824747,7.8,141,"Biography,Crime,Drama",nm0000142,nm0001401
tt0825232,7.4,97,"Adventure,Comedy,Drama",nm0001661,nm0000197
tt0827503,7.4,122,"Comedy,Drama","nm0948000,nm0051166",nm0948000
tt0829150,6.2,92,"Action,Drama,Fantasy",nm2411495,nm1812656
tt0829459,6.6,108,"Biography,Drama,History",nm0935863,nm0001401
tt0829482,7.6,113,Comedy,nm0609549,nm0148418
tt0830515,6.6,106,"Action,Adventure,Mystery",nm0286975,nm0185819
tt0830558,6.5,91,"Crime,Drama,Horror",nm0933471,nm0040472
tt0831387,6.4,123,"Action,Adventure,Sci-Fi",nm2284484,nm1093951
tt0831884,6.6,102,"Crime,Drama,Thriller",nm0313623,nm0001618
tt0831887,4.7,103,"Action,Crime,Fantasy",nm0588340,nm0532683
tt0832266,7.1,112,"Comedy,Drama,Romance",nm0111845,nm0005351
tt0834001,6.5,92,"Action,Fantasy,Thriller",nm0851281,nm0593961
tt0837106,6.6,139,"Action,Drama,Romance",nm0282425,nm0639010
tt0837562,7.0,91,"Adventure,Animation,Comedy",nm0850733,nm0001191
tt0837563,5.7,101,"Horror,Mystery,Thriller","nm1556116,nm1552637",nm0164809
tt0838221,7.2,91,"Adventure,Comedy,Drama",nm0027572,nm0005562
tt0838232,5.6,92,"Action,Adventure,Comedy",nm0958969,nm0000188
tt0838247,5.9,104,"Drama,Mystery,Thriller",nm1033683,nm0000207
tt0838283,6.9,98,Comedy,nm0570912,nm0002071
tt0839980,5.8,91,"Comedy,Sport",nm0022768,nm0002071
tt0840361,7.5,125,"Crime,Drama,Thriller",nm0000255,nm0000255
tt0841044,6.7,96,"Comedy,Drama,Romance",nm0000365,nm0000365
tt0841046,6.8,96,"Comedy,Music",nm0440458,nm0000604
tt0842926,7.0,106,"Comedy,Drama,Romance",nm0158966,nm0000906
tt0842929,6.6,85,"Crime,Drama,Mystery",nm0001814,nm2437336
tt0844286,6.7,114,"Action,Adventure,Comedy",nm0426059,nm0001838
tt0844471,6.9,90,"Adventure,Animation,Comedy","nm0588087,nm0520488",nm0267506
tt0844479,6.3,90,"Action,Horror,Thriller",nm1729303,nm1577637
tt0844708,6.5,110,"Horror,Thriller",nm1531934,nm0226813
tt0845046,7.0,96,"Action,Adventure,Comedy",nm1134029,nm2389463
tt0848228,8.0,143,"Action,Sci-Fi",nm0923736,nm0000375
tt0848537,6.6,102,"Action,Adventure,Animation",nm0917188,nm1086543
tt0848557,5.5,95,"Fantasy,Horror,Sci-Fi",nm0001681,nm1382242
tt0851578,7.7,90,"Animation,Drama,Fantasy",nm0464804,nm0370677
tt0852713,5.5,97,Comedy,nm0937748,nm0267506
tt0856288,6.7,82,Horror,"nm2376614,nm2377660",nm1574565
tt0857190,6.1,112,"Action,Crime,Drama",nm0522393,nm0935653
tt0857191,7.6,104,Drama,nm0565336,nm0420955
tt0857265,6.4,88,"Crime,Drama,Mystery",nm0000110,nm0000323
tt0858479,6.1,95,"Comedy,Drama,Romance",nm1729171,nm0000598
tt0859163,5.2,112,"Action,Adventure,Fantasy",nm0003418,nm0000409
tt0859635,6.0,100,"Comedy,Crime,Mystery",nm0151540,nm0151540
tt0860906,7.9,112,"Action,Animation,Drama","nm0556094,nm0875453,nm0030417,nm1002694",nm0594074
tt0861689,6.5,121,"Drama,Mystery,Thriller",nm0576987,nm0000194
tt0861739,8.0,115,"Action,Crime,Drama",nm0655683,nm0609944
tt0862467,6.0,93,"Action,Adventure,Drama",nm0716347,nm0586568
tt0862846,6.8,91,"Comedy,Drama",nm0420422,nm0010736
tt0862856,6.7,82,"Comedy,Horror",nm1002424,nm0001593
tt0864761,6.9,110,"Biography,Drama,History",nm1314116,nm0461136
tt0864835,6.8,92,"Adventure,Animation,Comedy",nm0591450,nm0123092
tt0865556,6.5,104,"Action,Adventure,Fantasy",nm0591450,nm0000329
tt0865559,5.9,98,"Comedy,Romance",nm0677953,nm0889522
tt0866437,6.7,106,"Comedy,Drama,Romance",nm0842523,nm0000834
tt0866439,5.8,101,"Comedy,Romance",nm0917992,nm0001131
tt0870111,7.7,122,"Biography,Drama,History",nm0000165,nm0001449
tt0870154,6.6,127,"Action,Adventure,Comedy",nm1429471,nm0425005
tt0870984,6.5,108,"Drama,Horror,Thriller",nm0001885,nm0000353
tt0871426,6.0,99,"Comedy,Romance",nm0567112,nm0275486
tt0871510,8.1,153,"Drama,Family,Sport",nm0024912,nm0451321
tt0872230,4.7,107,"Horror,Mystery,Thriller",nm0000127,nm1302735
tt0873886,6.1,88,"Action,Crime,Horror",nm0003620,nm0662981
tt0875034,5.8,118,"Drama,Musical,Romance",nm0551128,nm0000358
tt0876563,7.6,101,"Adventure,Animation,Comedy",nm0594503,nm0000949
tt0878804,7.6,129,"Biography,Drama,Sport",nm0359387,nm2466842
tt0879870,5.8,133,"Biography,Drama,Romance",nm0614682,nm0000210
tt0880502,7.7,122,Drama,nm0015359,nm0205811
tt0880578,6.2,101,"Crime,Mystery,Thriller",nm0387706,nm0000178
tt0881320,5.9,108,"Action,Adventure,Drama",nm0340958,nm1973422
tt0881891,4.8,99,"Comedy,Romance",nm1288766,nm0000113
tt0882977,6.4,112,"Action,Drama,Thriller",nm0006846,nm0425005
tt0884224,5.5,107,"Action,Comedy,Thriller",nm0781733,nm0000131
tt0884328,7.1,126,"Horror,Sci-Fi,Thriller",nm0001104,nm0005048
tt0884732,6.6,101,Comedy,nm1275670,nm0366389
tt0887261,6.0,121,"Horror,Mystery,Thriller",nm1410159,nm5570560
tt0887883,7.0,96,"Comedy,Crime,Drama","nm0001053,nm0001054",nm0000093
tt0887912,7.5,131,"Drama,Thriller,War",nm0000941,nm0719637
tt0889573,6.1,101,"Comedy,Drama,Romance","nm0330347,nm0817447",nm0000098
tt0889583,5.9,81,Comedy,nm0153078,nm0056187
tt0890870,5.9,93,"Crime,Horror,Mystery",nm1135423,nm0068551
tt0891527,6.2,92,"Crime,Drama,Mystery",nm0000602,nm0000129
tt0891592,3.7,96,"Action,Crime,Fantasy",nm0005647,nm0471036
tt0892255,7.1,134,"Biography,Drama,History",nm0001752,nm0000566
tt0892318,6.5,105,"Adventure,Comedy,Drama",nm0935095,nm1086543
tt0892767,5.5,90,"Crime,Mystery,Thriller",nm0959774,nm0000598
tt0892769,8.1,98,"Action,Adventure,Animation","nm0213450,nm0761498",nm0059431
tt0892782,6.4,94,"Action,Adventure,Animation","nm1224299,nm0970447",nm0000702
tt0892791,6.3,95,"Adventure,Animation,Comedy",nm0593610,nm0000196
tt0896798,6.1,88,Thriller,nm0001317,nm0000168
tt0896872,7.1,112,"Biography,Crime,Drama",nm2326979,nm0001838
tt0897361,3.6,106,"Horror,Mystery,Thriller",nm1032754,nm0517820
tt0898367,7.2,111,"Drama,Fantasy",nm0384825,nm0001557
tt0899106,5.6,109,"Drama,Romance",nm0131969,nm0000098
tt0900387,7.0,107,"Drama,Romance,Thriller",nm1314116,nm0931329
tt0901476,5.4,89,"Comedy,Romance",nm0935095,nm0005028
tt0901487,7.2,139,"Action,Adventure,Comedy",nm0453518,nm0814280
tt0901507,6.8,119,"Action,Biography,Crime",nm1402202,nm0363652
tt0903624,7.8,169,Fantasy,nm0001392,nm0293509
tt0903657,7.4,121,"Biography,Drama,Music",nm0688361,nm0000131
tt0905372,6.2,103,"Horror,Mystery,Sci-Fi",nm0374048,nm0935541
tt0907657,7.8,86,"Drama,Music,Romance",nm0138809,nm0360598
tt0910554,7.0,83,"Comedy,Sci-Fi",nm0140617,nm1483369
tt0910936,6.9,111,"Action,Comedy,Crime",nm0337773,nm0736622
tt0910970,8.4,98,"Adventure,Animation,Family",nm0004056,nm0123785
tt0913354,5.7,88,"Action,Crime,Thriller",nm0030735,nm1551922
tt0913425,7.2,127,"Drama,Romance,Thriller",nm0000264,nm0004851
tt0913968,7.0,126,"Action,Adventure,Drama","nm0151066,nm0948145",nm0001472
tt0914798,7.7,94,"Drama,War",nm0379179,nm2633535
tt0914863,7.0,97,"Crime,Drama,Thriller",nm0429963,nm0000168
tt0918927,7.5,104,"Drama,Mystery",nm0788234,nm0000658
tt0918940,6.2,110,"Action,Adventure,Drama",nm0946734,nm0002907
tt0923752,8.0,79,"Biography,Documentary,Sport",nm1164861,nm2528248
tt0923811,7.6,98,"Action,Animation,Drama","nm0556094,nm0875453,nm0030417",nm0644527
tt0924129,6.7,113,"Crime,Drama",nm0469694,nm0000148
tt0926084,7.7,146,"Adventure,Family,Fantasy",nm0946734,nm0705356
tt0926129,3.9,88,Horror,nm1879589,nm0811242
tt0926762,7.3,118,"Crime,Drama,Mystery",nm0887452,nm0100460
tt0929425,7.0,137,"Crime,Drama",nm0308520,nm0408238
tt0929632,7.3,110,Drama,nm0200005,nm2829737
tt0935075,7.0,91,Drama,nm0593463,nm0000173
tt0936501,7.8,90,"Action,Crime,Thriller",nm0603628,nm0000553
tt0938283,4.0,103,"Action,Adventure,Family",nm0796117,nm3226241
tt0938330,4.9,95,"Horror,Mystery,Thriller",nm1068186,nm2564938
tt0942384,7.7,97,"Drama,Romance,Sport",nm0995691,nm0942901
tt0942385,7.1,107,"Action,Comedy,War",nm0001774,nm0001774
tt0944835,6.4,100,"Action,Thriller",nm0637518,nm0001401
tt0945513,7.5,93,"Action,Drama,Mystery",nm1512910,nm0350453
tt0947798,8.0,108,"Drama,Thriller",nm0004716,nm0000204
tt0947802,6.2,110,"Crime,Drama,Thriller",nm0001438,nm0000168
tt0947810,6.8,115,"Action,Drama,Thriller",nm0339030,nm0000354
tt0948470,6.9,136,"Action,Adventure,Sci-Fi",nm1989536,nm1940449
tt0949731,5.0,91,"Adventure,Drama,Sci-Fi",nm0796117,nm0000242
tt0951216,5.8,104,"Comedy,Crime,Thriller",nm0451884,nm0000473
